t_minus_t0_M,FastEMRIWaveforms_delta_h20_real_over_nu,FastEMRIWaveforms_delta_h20_imag_over_nu,effective_0PN_delta_h20_real_over_nu,effective_0PN_delta_h20_imag_over_nu,FastEMRIWaveforms_delta_h30_real_over_nu,FastEMRIWaveforms_delta_h30_imag_over_nu,effective_0PN_delta_h30_real_over_nu,effective_0PN_delta_h30_imag_over_nu,FastEMRIWaveforms_e0_0p8_delta_h20_real_over_nu,FastEMRIWaveforms_e0_0p8_delta_h20_imag_over_nu,FastEMRIWaveforms_e0_0p8_delta_h30_real_over_nu,FastEMRIWaveforms_e0_0p8_delta_h30_imag_over_nu,eccentric_effective_0PN_e0_0p8_delta_h20_real_over_nu,eccentric_effective_0PN_e0_0p8_delta_h20_imag_over_nu,eccentric_effective_0PN_e0_0p8_delta_h30_real_over_nu,eccentric_effective_0PN_e0_0p8_delta_h30_imag_over_nu
199972186934.64948,0.19026573414296422,1.4835197144506901e-21,nan,0.0,-2.8219465164769035e-25,1.7785179654284015e-07,nan,nan,0.002729131484175232,-4.4850515539488564e-23,3.921346990613726e-32,1.5272745472991406e-12,0.0027379878221052097,0,0,1.5203323989639204e-12
199972187237.37354,0.19029805125074875,1.443972444861183e-21,nan,0.0,-2.8056245764687196e-25,1.7801714361474558e-07,nan,nan,0.0027291314916984568,-4.485051576728908e-23,3.921347144450167e-32,1.52727455281385e-12,0.002737987829634584,0,0,1.5203324044491559e-12
199972187539.09537,0.19033030411251287,1.4063905022632457e-21,nan,0.0,-2.788685455138129e-25,1.781824209579202e-07,nan,nan,0.0027291314991967743,-4.485051599433542e-23,3.9213472977773024e-32,1.5272745583103015e-12,0.0027379878371390303,0,0,1.5203324099162307e-12
199972187839.81827,0.19036249280276357,1.3708274104747458e-21,nan,0.0,-2.771178096352182e-25,1.7834762759814407e-07,nan,nan,0.0027291315066702666,-4.485051622063006e-23,3.921347450596807e-32,1.5272745637885558e-12,0.002737987844618631,0,0,1.5203324153652052e-12
199972188139.54556,0.19039461739180769,1.3373308516893808e-21,nan,0.0,-2.7531514439778542e-25,1.7851276256119775e-07,nan,nan,0.0027291315141190165,-4.48505164461755e-23,3.9213476029103704e-32,1.5272745692486732e-12,0.0027379878520734694,0,0,1.5203324207961405e-12
199972188438.28055,0.19042667795104384,1.305942733734457e-21,nan,0.0,-2.73465444188219e-25,1.7867782487286137e-07,nan,nan,0.0027291315215431057,-4.485051667097423e-23,3.9213477547196684e-32,1.5272745746907136e-12,0.0027379878595036274,0,0,1.5203324262090951e-12
199972188736.02652,0.19045867455297238,1.2766992636632407e-21,nan,0.0,-2.7157360339321927e-25,1.788428135589153e-07,nan,nan,0.002729131528942616,-4.4850516895028724e-23,3.9213479060263753e-32,1.5272745801147375e-12,0.0027379878669091862,0,0,1.5203324316041276e-12
199972189032.78668,0.19049060726585765,1.2496310246223185e-21,nan,0.0,-2.6964451639948766e-25,1.790077276451398e-07,nan,nan,0.0027291315363176276,-4.4850517118341394e-23,3.92134805683212e-32,1.5272745855208026e-12,0.0027379878742902256,0,0,1.5203324369813015e-12
199972189328.5644,0.19052247616172055,1.2247630406269718e-21,nan,0.0,-2.6768307759372563e-25,1.791725661573153e-07,nan,nan,0.002729131543668223,-4.4850517340914767e-23,3.921348207138608e-32,1.5272745909089707e-12,0.0027379878816468296,0,0,1.5203324423406693e-12
199972189623.36282,0.19055428131368404,1.2021148508009529e-21,nan,0.0,-2.656941813626335e-25,1.7933732812122207e-07,nan,nan,0.002729131550994482,-4.485051756275123e-23,3.921348356947452e-32,1.527274596279299e-12,0.0027379878889790769,0,0,1.5203324476822973e-12
199972189917.1853,0.1905860227932973,1.1817005819788175e-21,nan,0.0,-2.636827220929158e-25,1.7950201256264024e-07,nan,nan,0.002729131558296487,-4.4850517783853287e-23,3.921348506260343e-32,1.5272746016318487e-12,0.0027379878962870505,0,0,1.5203324530062389e-12
199972190210.03497,0.19061770066784361,1.1635290198684003e-21,nan,0.0,-2.6165359417126976e-25,1.7966661850735043e-07,nan,nan,0.0027291315655743153,-4.48505180042233e-23,3.921348655078878e-32,1.5272746069666767e-12,0.0027379879035708279,0,0,1.5203324583125535e-12
199972190501.91513,0.19064931501105353,1.147603671995393e-21,nan,0.0,-2.596116919844011e-25,1.798311449811326e-07,nan,nan,0.00272913157282805,-4.4850518223863756e-23,3.921348803404732e-32,1.5272746122838432e-12,0.0027379879108304916,0,0,1.5203324636013018e-12
199972190792.82892,0.19068086589238648,1.1339228431788255e-21,nan,0.0,-2.575619099190069e-25,1.7999559100976742e-07,nan,nan,0.002729131580057769,-4.4850518442777016e-23,3.921348951239502e-32,1.5272746175834054e-12,0.00273798791806612,0,0,1.5203324688725409e-12
199972191082.77957,0.19071235338239154,1.1224797009081889e-21,nan,0.0,-2.555091423617918e-25,1.801599556190349e-07,nan,nan,0.0027291315872635517,-4.485051866096552e-23,3.9213490985848324e-32,1.5272746228654221e-12,0.0027379879252777931,0,0,1.5203324741263271e-12
199972191371.7703,0.19074377755540153,1.113262342438843e-21,nan,0.0,-2.53458283699456e-25,1.8032423783471553e-07,nan,nan,0.002729131594445479,-4.485051887843167e-23,3.921349245442351e-32,1.5272746281299517e-12,0.0027379879324655907,0,0,1.5203324793627186e-12
199972191659.8042,0.19077513847606223,1.106253866318723e-21,nan,0.0,-2.514142283187011e-25,1.8048843668258956e-07,nan,nan,0.0027291316016036272,-4.485051909517781e-23,3.92134939181364e-32,1.5272746333770512e-12,0.0027379879396295906,0,0,1.520332484581778e-12
199972191946.88455,0.19080643622089513,1.1014324330805912e-21,nan,0.0,-2.4938187060622844e-25,1.8065255118843728e-07,nan,nan,0.0027291316087380783,-4.48505193112064e-23,3.921349537700359e-32,1.5272746386067798e-12,0.0027379879467698729,0,0,1.5203324897835537e-12
199972192233.01443,0.19083767085671044,1.0987713363425096e-21,nan,0.0,-2.4736610494873844e-25,1.8081658037803912e-07,nan,nan,0.0027291316158489084,-4.485051952651976e-23,3.9213496831040736e-32,1.5272746438191938e-12,0.0027379879538865157,0,0,1.5203324949681083e-12
199972192518.197,0.19086884245410166,1.098239065643508e-21,nan,0.0,-2.453718257329355e-25,1.8098052327717514e-07,nan,nan,0.002729131622936196,-4.485051974112026e-23,3.921349828026382e-32,1.5272746490143504e-12,0.002737987960979597,0,0,1.5203325001354973e-12
199972192802.43542,0.19089995108746652,1.0997993727254516e-21,nan,0.0,-2.4340392734551703e-25,1.8114437891162595e-07,nan,nan,0.0027291316300000206,-4.48505199550103e-23,3.921349972468912e-32,1.527274654192308e-12,0.0027379879680491958,0,0,1.5203325052857823e-12
199972193085.7328,0.19093099682143683,1.1034113350559015e-21,nan,0.0,-2.414673041731875e-25,1.8130814630717163e-07,nan,nan,0.002729131637040458,-4.4850520168192186e-23,3.9213501164332144e-32,1.527274659353122e-12,0.0027379879750953876,0,0,1.520332510419014e-12
199972193368.0923,0.19096197973259083,1.1090294216624648e-21,nan,0.0,-2.3956685060264724e-25,1.8147182448959256e-07,nan,nan,0.0027291316440575873,-4.485052038066832e-23,3.921350259920918e-32,1.527274664496851e-12,0.0027379879821182534,0,0,1.5203325155352515e-12
199972193649.5169,0.19099289988499685,1.1166035531990495e-21,nan,0.0,-2.377074610205976e-25,1.8163541248466909e-07,nan,nan,0.002729131651051483,-4.485052059244096e-23,3.9213504029335423e-32,1.5272746696235497e-12,0.0027379879891178665,0,0,1.5203325206345514e-12
199972193930.00983,0.19102375735469415,1.1260791696807987e-21,nan,0.0,-2.358940298137402e-25,1.8179890931818148e-07,nan,nan,0.002729131658022225,-4.48505208035125e-23,3.9213505454727003e-32,1.5272746747332753e-12,0.0027379879960943063,0,0,1.520332525716967e-12
199972194209.5741,0.1910545522051734,1.1373972863561985e-21,nan,0.0,-2.341314513687753e-25,1.819623140159102e-07,nan,nan,0.0027291316649698883,-4.485052101388522e-23,3.9213506875399426e-32,1.5272746798260838e-12,0.0027379880030476487,0,0,1.5203325307825566e-12
199972194488.21283,0.19108528451465173,1.1504945645282268e-21,nan,0.0,-2.3242462007240727e-25,1.821256256036352e-07,nan,nan,0.00272913167189455,-4.4850521223561476e-23,3.921350829136851e-32,1.5272746849020318e-12,0.0027379880099779714,0,0,1.5203325358313753e-12
199972194765.92905,0.19111595434603834,1.1653033617434806e-21,nan,0.0,-2.307784303113338e-25,1.8228884310713719e-07,nan,nan,0.002729131678796286,-4.4850521432543536e-23,3.921350970264961e-32,1.5272746899611744e-12,0.0027379880168853488,0,0,1.5203325408634784e-12
199972195042.72583,0.191146561774255,1.1817518037018843e-21,nan,0.0,-2.291977764722597e-25,1.8245196555219613e-07,nan,nan,0.0027291316856751725,-4.4850521640833723e-23,3.9213511109258395e-32,1.5272746950035679e-12,0.0027379880237698578,0,0,1.5203325458789219e-12
199972195318.6062,0.19117710686709116,1.1997638360377146e-21,nan,0.0,-2.276875529418833e-25,1.8261499196459267e-07,nan,nan,0.002729131692531284,-4.48505218484343e-23,3.9213512511210204e-32,1.5272747000292669e-12,0.0027379880306315743,0,0,1.5203325508777599e-12
199972195593.5732,0.19120758969615623,1.219259289666435e-21,nan,0.0,-2.2625265410690815e-25,1.8277792137010687e-07,nan,nan,0.0027291316993646973,-4.485052205534758e-23,3.921351390852056e-32,1.5272747050383275e-12,0.0027379880374705733,0,0,1.5203325558600495e-12
199972195867.62985,0.1912380103286368,1.2401539348963584e-21,nan,0.0,-2.2489797435403505e-25,1.829407527945191e-07,nan,nan,0.0027291317061754862,-4.4850522261575797e-23,3.9213515301204654e-32,1.5272747100308038e-12,0.0027379880442869303,0,0,1.5203325608258443e-12
199972196140.77917,0.19126836883554132,1.2623595456652432e-21,nan,0.0,-2.2362840806996537e-25,1.831034852636097e-07,nan,nan,0.0027291317129637268,-4.485052246712126e-23,3.921351668927799e-32,1.5272747150067516e-12,0.0027379880510807197,0,0,1.5203325657751987e-12
199972196413.0242,0.19129866528896056,1.2857839564181215e-21,nan,0.0,-2.224488496414004e-25,1.8326611780315897e-07,nan,nan,0.002729131719729494,-4.4850522671986237e-23,3.921351807275593e-32,1.5272747199662256e-12,0.0027379880578520172,0,0,1.5203325707081656e-12
199972196684.36786,0.1913288997565429,1.3103311154011854e-21,nan,0.0,-2.2136419345504126e-25,1.8342864943894731e-07,nan,nan,0.0027291317264728607,-4.485052287617293e-23,3.9213519451653357e-32,1.5272747249092796e-12,0.0027379880646008969,0,0,1.520332575624803e-12
199972196954.8132,0.1913590723097693,1.3359011484395339e-21,nan,0.0,-2.2037933389759074e-25,1.8359107919675473e-07,nan,nan,0.0027291317331939024,-4.485052307968364e-23,3.921352082598578e-32,1.5272747298359692e-12,0.0027379880713274325,0,0,1.5203325805251601e-12
199972197224.36316,0.19138918301842983,1.3623904113096823e-21,nan,0.0,-2.1949916535574834e-25,1.8375340610236195e-07,nan,nan,0.0027291317398926923,-4.4850523282520576e-23,3.921352219576809e-32,1.5272747347463476e-12,0.0027379880780316981,0,0,1.5203325854092941e-12
199972197493.02072,0.1914192319506142,1.389691545853865e-21,nan,0.0,-2.187285822162168e-25,1.8391562918154904e-07,nan,nan,0.0027291317465693047,-4.4850523484685973e-23,3.921352356101548e-32,1.5272747396404691e-12,0.0027379880847137688,0,0,1.520332590277259e-12
199972197760.7888,0.19144921917547478,1.4176935381945953e-21,nan,0.0,-2.180724788656972e-25,1.840777474600963e-07,nan,nan,0.0027291317532238115,-4.4850523686182027e-23,3.9213524921742687e-32,1.5272747445183867e-12,0.0027379880913737152,0,0,1.5203325951291071e-12
199972198027.67038,0.19147914476601224,1.4462817769450199e-21,nan,0.0,-2.1753574969089083e-25,1.842397599637841e-07,nan,nan,0.002729131759856288,-4.485052388701101e-23,3.921352627796506e-32,1.5272747493801555e-12,0.0027379880980116134,0,0,1.520332599964891e-12
199972198293.6684,0.191509008787957,1.4753380974456054e-21,nan,0.0,-2.1712328907849916e-25,1.8440166571839272e-07,nan,nan,0.002729131766466806,-4.48505240871751e-23,3.9213527629697335e-32,1.5272747542258284e-12,0.0027379881046275356,0,0,1.520332604784665e-12
199972198558.78574,0.1915388113136682,1.5047408495192063e-21,nan,0.0,-2.1683999141522347e-25,1.8456346374970258e-07,nan,nan,0.0027291317730554375,-4.4850524286676475e-23,3.921352897695424e-32,1.527274759055458e-12,0.0027379881112215526,0,0,1.5203326095884847e-12
199972198823.0254,0.1915685524137877,1.534364943325396e-21,nan,0.0,-2.1669075108776555e-25,1.8472515308349377e-07,nan,nan,0.002729131779622257,-4.485052448551739e-23,3.921353031975098e-32,1.5272747638690986e-12,0.0027379881177937407,0,0,1.520332614376398e-12
199972199086.39017,0.19159823215461108,1.5640840569598838e-21,nan,0.0,-2.167172997376555e-25,1.848867363591108e-07,nan,nan,0.0027291317861673344,-4.485052468369996e-23,3.921353165810182e-32,1.5272747686668016e-12,0.0027379881243441689,0,0,1.5203326191484617e-12
199972199348.88306,0.19162785061347382,1.5938249626125248e-21,nan,0.0,-2.172189106464326e-25,1.850482422960252e-07,nan,nan,0.002729131792690744,-4.4850524881226436e-23,3.921353299202196e-32,1.5272747734486217e-12,0.0027379881308729108,0,0,1.5203326239047252e-12
199972199610.50687,0.1916574078684234,1.6235806937850083e-21,nan,0.0,-2.182450276898878e-25,1.8520967656726015e-07,nan,nan,0.002729131799192555,-4.4850525078098923e-23,3.9213534321525656e-32,1.5272747782146098e-12,0.0027379881373800368,0,0,1.5203326286452387e-12
199972199871.26453,0.19168690399885582,1.6533490967176657e-21,nan,0.0,-2.1977685366549456e-25,1.8537103828406794e-07,nan,nan,0.002729131805672841,-4.485052527431963e-23,3.921353564662781e-32,1.5272747829648193e-12,0.0027379881438656206,0,0,1.5203326333700618e-12
199972200131.15887,0.19171633908514116,1.6831280299270911e-21,nan,0.0,-2.217955913707289e-25,1.8553232655770117e-07,nan,nan,0.002729131812131672,-4.4850525469890697e-23,3.9213536967342844e-32,1.5272747876993018e-12,0.002737988150329732,0,0,1.5203326380792409e-12
199972200390.1928,0.1917457132058185,1.7129153613629425e-21,nan,0.0,-2.2428244360306576e-25,1.8569354049941242e-07,nan,nan,0.0027291318185691206,-4.4850525664814297e-23,3.921353828368548e-32,1.5272747924181101e-12,0.0027379881567724429,0,0,1.520332642772829e-12
199972200648.3691,0.19177502644039582,1.7427089712162243e-21,nan,0.0,-2.2721861315998e-25,1.858546792204543e-07,nan,nan,0.002729131824985255,-4.4850525859092527e-23,3.921353959566984e-32,1.5272747971212951e-12,0.0027379881631938224,0,0,1.5203326474508775e-12
199972200905.69067,0.19180427886653573,1.7725067490486452e-21,nan,0.0,-2.305853028389491e-25,1.8601574183207935e-07,nan,nan,0.002729131831380148,-4.485052605272756e-23,3.9213540903310655e-32,1.5272748018089095e-12,0.0027379881695939428,0,0,1.5203326521134398e-12
199972201162.1603,0.19183347056850825,1.8023066023941054e-21,nan,0.0,-2.343637154374424e-25,1.8617672744553997e-07,nan,nan,0.002729131837753869,-4.4850526245721523e-23,3.921354220662219e-32,1.527274806481004e-12,0.0027379881759728741,0,0,1.5203326567605645e-12
199972201417.78085,0.19186260162027835,1.83210643950459e-21,nan,0.0,-2.3853505375294288e-25,1.86337635172089e-07,nan,nan,0.0027291318441064884,-4.4850526438076545e-23,3.9213543505618866e-32,1.5272748111376309e-12,0.0027379881823306877,0,0,1.5203326613923031e-12
199972201672.5551,0.19189167210524585,1.861904189478426e-21,nan,0.0,-2.430805205829169e-25,1.864984641229787e-07,nan,nan,0.0027291318504380764,-4.485052662979473e-23,3.9213544800314957e-32,1.5272748157788411e-12,0.0027379881886674512,0,0,1.5203326660087095e-12
199972201926.48587,0.1919206820964685,1.8916977820086278e-21,nan,0.0,-2.479813187248493e-25,1.8665921340946193e-07,nan,nan,0.0027291318567487016,-4.485052682087818e-23,3.9213546090724574e-32,1.5272748204046851e-12,0.0027379881949832359,0,0,1.520332670609832e-12
199972202179.5759,0.19194963167645637,1.9214851676597383e-21,nan,0.0,-2.532186509762076e-25,1.8681988214279106e-07,nan,nan,0.0027291318630384333,-4.4850527011328975e-23,3.9213547376861823e-32,1.5272748250152138e-12,0.002737988201278109,0,0,1.5203326751957158e-12
199972202431.82806,0.1919785209258628,1.9512643062658244e-21,nan,0.0,-2.587737201344695e-25,1.869804694342187e-07,nan,nan,0.0027291318693073428,-4.485052720114928e-23,3.921354865874129e-32,1.527274829610479e-12,0.0027379882075521437,0,0,1.5203326797664255e-12
199972202683.2451,0.1920073499206312,1.981033163954715e-21,nan,0.0,-2.6462772899711013e-25,1.8714097439499738e-07,nan,nan,0.0027291318755554976,-4.485052739034114e-23,3.921354993637677e-32,1.5272748341905305e-12,0.0027379882138054063,0,0,1.5203326843219977e-12
199972202933.8297,0.19203611873766224,2.0107897189620876e-21,nan,0.0,-2.707618803616046e-25,1.873013961363797e-07,nan,nan,0.0027291318817829657,-4.485052757890662e-23,3.921355120978223e-32,1.5272748387554182e-12,0.0027379882200379651,0,0,1.5203326888624866e-12
199972203183.58472,0.19206482745766054,2.0405319645662497e-21,nan,0.0,-2.7715737702543156e-25,1.8746173376961826e-07,nan,nan,0.0027291318879898163,-4.4850527766847806e-23,3.921355247897177e-32,1.5272748433051929e-12,0.0027379882262498901,0,0,1.5203326933879455e-12
199972203432.51285,0.19209347615660102,2.0702579002504493e-21,nan,0.0,-2.837954217860556e-25,1.876219864059654e-07,nan,nan,0.002729131894176118,-4.4850527954166763e-23,3.921355374395936e-32,1.5272748478399043e-12,0.0027379882324412488,0,0,1.5203326978984198e-12
199972203680.61685,0.19212206491712414,2.099965543494922e-21,nan,0.0,-2.906572174409662e-25,1.8778215315667405e-07,nan,nan,0.002729131900341938,-4.485052814086557e-23,3.921355500475894e-32,1.5272748523596028e-12,0.0027379882386121095,0,0,1.5203327023939651e-12
199972203927.89944,0.19215059381427205,2.129652914958578e-21,nan,0.0,-2.9772396678762757e-25,1.8794223313299648e-07,nan,nan,0.002729131906487345,-4.485052832694626e-23,3.9213556261384337e-32,1.5272748568643375e-12,0.0027379882447625403,0,0,1.5203327068746229e-12
199972204174.36334,0.1921790629268968,2.159318050301299e-21,nan,0.0,-3.049768726235185e-25,1.8810222544618535e-07,nan,nan,0.0027291319126124054,-4.485052851241088e-23,3.921355751384933e-32,1.5272748613541581e-12,0.0027379882508926086,0,0,1.5203327113404495e-12
199972204420.0113,0.19220747233194818,2.188958994233177e-21,nan,0.0,-3.12397137746114e-25,1.8826212920749312e-07,nan,nan,0.002729131918717189,-4.48505286972615e-23,3.9213558762167894e-32,1.5272748658291148e-12,0.0027379882570023827,0,0,1.5203327157914896e-12
199972204664.84595,0.19223582211020207,2.2185738064709092e-21,nan,0.0,-3.1996596495288936e-25,1.8842194352817258e-07,nan,nan,0.00272913192480176,-4.4850528881500115e-23,3.921356000635351e-32,1.5272748702892557e-12,0.0027379882630919282,0,0,1.5203327202277945e-12
199972204908.87,0.19226411233477975,2.2481605497278145e-21,nan,0.0,-3.2766455704132384e-25,1.8858166751947615e-07,nan,nan,0.0027291319308661863,-4.485052906512874e-23,3.921356124641983e-32,1.5272748747346297e-12,0.0027379882691613124,0,0,1.5203327246494099e-12
199972205152.08618,0.19229234308837578,2.2777173077042637e-21,nan,0.0,-3.3547411680888006e-25,1.887413002926562e-07,nan,nan,0.002729131936910536,-4.485052924814945e-23,3.921356248238081e-32,1.527274879165287e-12,0.0027379882752106032,0,0,1.5203327290563877e-12
199972205394.49713,0.19232051444601822,2.307242167041102e-21,nan,0.0,-3.4337584705305e-25,1.8890084095896568e-07,nan,nan,0.0027291319429348735,-4.485052943056422e-23,3.9213563714249785e-32,1.5272748835812753e-12,0.0027379882812398663,0,0,1.5203327334487767e-12
199972205636.10553,0.19234862648656179,2.336733229323611e-21,nan,0.0,-3.5135095057129157e-25,1.8906028862965678e-07,nan,nan,0.0027291319489392667,-4.485052961237507e-23,3.921356494204041e-32,1.5272748879826435e-12,0.0027379882872491687,0,0,1.5203327378266196e-12
199972205876.914,0.19237667928404525,2.3661886020065666e-21,nan,0.0,-3.5938063016109734e-25,1.892196424159824e-07,nan,nan,0.0027291319549237803,-4.485052979358397e-23,3.921356616576601e-32,1.5272748923694396e-12,0.0027379882932385743,0,0,1.5203327421899729e-12
199972206116.92526,0.19240467292212057,2.3956064135420124e-21,nan,0.0,-3.674460886199294e-25,1.8937890142919485e-07,nan,nan,0.0027291319608884817,-4.485052997419297e-23,3.9213567385440396e-32,1.527274896741713e-12,0.0027379882992081524,0,0,1.520332746538879e-12
199972206356.14188,0.1924326074738399,2.4249847921361335e-21,nan,0.0,-3.755285287452671e-25,1.8953806478054674e-07,nan,nan,0.0027291319668334346,-4.4850530154203993e-23,3.9213568601076595e-32,1.5272749010995103e-12,0.0027379883051579655,0,0,1.5203327508733844e-12
