t_over_M,linear_h20_real_over_nu_M_over_R,linear_h20_imag_over_nu_M_over_R,delta_hD20_real_over_nu_M_over_R,delta_hD20_imag_over_nu_M_over_R,delta_hS20_real_over_nu_M_over_R,delta_hS20_imag_over_nu_M_over_R,nonlinear_null_total_h20_real_over_nu_M_over_R,nonlinear_null_total_h20_imag_over_nu_M_over_R,total_h20_real_over_nu_M_over_R,total_h20_imag_over_nu_M_over_R,linear_h30_real_over_nu_M_over_R,linear_h30_imag_over_nu_M_over_R,delta_hD30_real_over_nu_M_over_R,delta_hD30_imag_over_nu_M_over_R,delta_hS30_real_over_nu_M_over_R,delta_hS30_imag_over_nu_M_over_R,nonlinear_null_total_h30_real_over_nu_M_over_R,nonlinear_null_total_h30_imag_over_nu_M_over_R,total_h30_real_over_nu_M_over_R,total_h30_imag_over_nu_M_over_R
-982.0,-0.02292828754803484,-0.00012055806298242114,-4.800640306070598e-13,-3.517270645685401e-32,2.8625481949416365e-32,1.0446668240004017e-13,-4.800640306070598e-13,1.0446668240004017e-13,-0.022928287548514902,-0.00012055806287795445,0.001100452184493187,-2.50508661599853e-07,2.0844405138171435e-14,-4.8711145365787284e-33,3.0688599735602194e-31,-3.75489661043935e-15,2.0844405138171435e-14,-3.75489661043935e-15,0.0011004521845140315,-2.5050866535474964e-07
-981.5,-0.022938378651905275,-0.0001208335407100504,-4.808115520848067e-13,-3.5927286022835526e-32,-1.03568808689368e-33,1.111435528584497e-13,-4.808115520848067e-13,1.111435528584497e-13,-0.022938378652386085,-0.00012083354059890684,0.0011008977875282579,-2.3494248053241781e-07,2.087570048094004e-14,-4.808300331442539e-33,-6.910483159494285e-32,-7.167554620593508e-15,2.087570048094004e-14,-7.167554620593508e-15,0.0011008977875491335,-2.3494248769997244e-07
-981.0,-0.02294857159008437,-0.0001211147409968874,-4.815726926085084e-13,-3.588804582349047e-32,-1.4860475450891914e-32,1.098349052264616e-13,-4.815726926085084e-13,1.098349052264616e-13,-0.022948571590565944,-0.00012111474088705249,0.0011013692677071239,-2.0595511168567966e-07,2.09092184637638e-14,-4.704935671327276e-33,-2.7867127774514446e-32,-9.229138324609096e-15,2.09092184637638e-14,-9.229138324609096e-15,0.0011013692677280331,-2.0595512091481798e-07
-980.5,-0.022958857177188454,-0.00012138491419149376,-4.823461511996854e-13,-3.563909553383268e-32,1.635869487322963e-32,1.0067823107524884e-13,-4.823461511996854e-13,1.0067823107524884e-13,-0.0229588571776708,-0.00012138491409081553,0.0011018651230353864,-1.6984408992236615e-07,2.0944754367027333e-14,-4.5937950690615496e-33,-3.129867271222585e-32,-9.840112186509787e-15,2.0944754367027333e-14,-9.840112186509787e-15,0.0011018651230563312,-1.6984409976247834e-07
-980.0,-0.022969219568976795,-0.00012162847913611309,-4.831298526185247e-13,-3.5135951952347857e-32,7.363985735359035e-32,8.453933990311623e-14,-4.831298526185247e-13,8.453933990311623e-14,-0.022969219569459926,-0.00012162847905157375,0.0011023810172064216,-1.3287516929230605e-07,2.0981867544584636e-14,-4.412756450582934e-33,-1.8989915770691029e-31,-9.125815630467235e-15,2.0981867544584636e-14,-9.125815630467235e-15,0.0011023810172274035,-1.3287517841812168e-07
-979.5,-0.022979637571607103,-0.00012183255050200736,-4.839210867847779e-13,-3.519032177167847e-32,-7.898777962316482e-33,6.292799867003425e-14,-4.839210867847779e-13,6.292799867003425e-14,-0.022979637572091025,-0.00012183255043907936,0.0011029102739927468,-1.0026965040904612e-07,2.1019950357413067e-14,-4.262474933316183e-33,3.243543360260097e-31,-7.413170595671989e-15,2.1019950357413067e-14,-7.413170595671989e-15,0.0011029102740137667,-1.0026965782221672e-07
-979.0,-0.02299008644976897,-0.00012198815522734656,-4.847166956045409e-13,-3.6350845160893355e-32,3.343753347126454e-32,3.785252849559769e-14,-4.847166956045409e-13,3.785252849559769e-14,-0.022990086450253685,-0.00012198815518949403,0.001103444664944768,-7.537318368717408e-08,2.1058317906714857e-14,-4.179963279673773e-33,-1.9438580410535478e-31,-5.1754401869358334e-15,2.1058317906714857e-14,-5.1754401869358334e-15,0.0011034446649658262,-7.537318886261427e-08
-978.5,-0.023000540059055764,-0.00012209100850415523,-4.85513299118062e-13,-3.7279669663460834e-32,3.49265084298692e-32,1.1623541027747094e-14,-4.85513299118062e-13,1.1623541027747094e-14,-0.023000540059541278,-0.0001220910084925317,0.0011039753927963311,-5.914406354793657e-08,2.1096299439991357e-14,-4.1336591089858424e-33,5.991336945395365e-32,-2.9538879844243224e-15,2.1096299439991357e-14,-2.9538879844243224e-15,0.0011039753928174276,-5.9144066501824555e-08
-978.0,-0.023010973093381508,-0.00012214177061068386,-4.863075474777351e-13,-3.7529255743089325e-32,-2.2729362980471505e-32,-1.3377684017422488e-14,-4.863075474777351e-13,-1.3377684017422488e-14,-0.023010973093867817,-0.00012214177062406153,0.0011044941480537946,-5.005069311444805e-08,2.113331420025455e-14,-4.125253628484808e-33,1.3601687639240415e-33,-1.2691634214657206e-15,2.113331420025455e-14,-1.2691634214657206e-15,0.0011044941480749279,-5.005069438361147e-08
-977.5,-0.023021363222871266,-0.00012214576604624092,-4.870963798476274e-13,-3.739289333082468e-32,-7.169081624987047e-33,-3.494508898578216e-14,-4.870963798476274e-13,-3.494508898578216e-14,-0.023021363223358363,-0.000122145766081186,0.001104994108448218,-4.440307445243829e-08,2.1168921853181864e-14,-4.138510045033268e-33,9.921836405659056e-32,-5.362761278548443e-16,2.1168921853181864e-14,-5.362761278548443e-16,0.0011049941084693869,-4.4403074988714416e-08
-977.0,-0.023031692906956718,-0.0001221122093141621,-4.878772685551392e-13,-3.73792980006158e-32,4.434261103957172e-34,-5.128208147943019e-14,-4.878772685551392e-13,-5.128208147943019e-14,-0.023031692907444595,-0.00012211220936544418,0.001105470759423134,-3.707300805905721e-08,2.1202847276570398e-14,-4.1728204869925264e-33,1.319308234223922e-32,-9.956366017461355e-16,2.1202847276570398e-14,-9.956366017461355e-16,0.001105470759444337,-3.707300905469381e-08
-976.5,-0.023041950700877684,-0.00012205303991747428,-4.886484266144091e-13,-3.7512742779894383e-32,-9.870930225369012e-33,-6.119568880466782e-14,-4.886484266144091e-13,-6.119568880466782e-14,-0.02304195070136633,-0.00012205303997866997,0.0011059224358247089,-2.24927714067083e-08,2.1234986979241444e-14,-4.1405226418251525e-33,1.1176125244960464e-31,-2.6698511482493098e-15,2.1234986979241444e-14,-2.6698511482493098e-15,0.0011059224358459438,-2.249277407655945e-08
-976.0,-0.0230521319264889,-0.00012198151526671315,-4.894089567007117e-13,-3.7530221083403486e-32,-2.1724489772688023e-34,-6.422347558316799e-14,-4.894089567007117e-13,-6.422347558316799e-14,-0.02305213192697831,-0.00012198151533093662,0.001106350517925978,4.227578540060353e-09,2.1265406350407285e-14,-4.031582414520889e-33,-3.954467273235602e-31,-5.352439491140318e-15,2.1265406350407285e-14,-5.352439491140318e-15,0.0011063505179472433,4.227573187620862e-09
-975.5,-0.023062238647318725,-0.00012191073777627175,-4.901589194926996e-13,-3.742471739847431e-32,-1.7059425224195483e-32,-6.067216846485926e-14,-4.901589194926996e-13,-6.067216846485926e-14,-0.023062238647808885,-0.00012191073783694392,0.0011067592564211915,4.624931695875346e-08,2.129433306366921e-14,-4.00647310287094e-33,-4.765268372383073e-31,-8.630688065024048e-15,2.129433306366921e-14,-8.630688065024048e-15,0.0011067592564424859,4.6249308328065395e-08
-975.0,-0.023072278966519966,-0.00012185229735117709,-4.908993026126729e-13,-3.758819224427105e-32,3.332629175767673e-33,-5.155758226883565e-14,-4.908993026126729e-13,-5.155758226883565e-14,-0.023072278967010865,-0.00012185229740273467,0.0011071552469683252,1.0420002081838742e-07,2.132214541511719e-14,-4.0761195444848435e-33,4.96237266512353e-31,-1.1940504864129358e-14,2.132214541511719e-14,-1.1940504864129358e-14,0.0011071552469896473,1.0420000887788256e-07
-974.5,-0.023082265742552847,-0.0001218151921870362,-4.916318822292714e-13,-3.778612015610916e-32,-3.696830231971077e-32,-3.844911365450727e-14,-4.916318822292714e-13,-3.844911365450727e-14,-0.023082265743044478,-0.00012181519222548531,0.0011075466183952593,1.7575653695693205e-07,2.1349349535265985e-14,-4.150893774575678e-33,-1.1829523941613056e-31,-1.4646808920246762e-14,2.1349349535265985e-14,-1.4646808920246762e-14,0.0011075466184166086,1.7575652231012313e-07
-974.0,-0.02309221488288349,-0.00012180515182803713,-4.923589874289063e-13,-3.776916663684865e-32,1.2788174830731247e-34,-2.323680128919282e-14,-4.923589874289063e-13,-2.323680128919282e-14,-0.023092214883375848,-0.00012180515185127392,0.0011079420327851375,2.5569568540956527e-07,2.137653898337518e-14,-4.078088807852979e-33,2.3251613551631106e-31,-1.613954170900536e-14,2.137653898337518e-14,-1.613954170900536e-14,0.001107942032806514,2.556956692700236e-07
-973.5,-0.0231021434254361,-0.00012182443125898813,-4.930831967795791e-13,-3.7740217922642896e-32,-5.575305262528611e-32,-7.852624443758777e-15,-4.930831967795791e-13,-7.852624443758777e-15,-0.023102143425929186,-0.00012182443126684075,0.0011083496172799429,3.364174127164568e-07,2.140433411360878e-14,-3.932486096644874e-33,-6.2173147798620745e-31,-1.593295460922662e-14,2.140433411360878e-14,-1.593295460922662e-14,0.0011083496173013472,3.364173967835022e-07
-973.0,-0.023112067642083435,-0.00012187208033649123,-4.938070097690382e-13,-3.8037889740113745e-32,3.1847177560387335e-33,6.012509399755699e-15,-4.938070097690382e-13,6.012509399755699e-15,-0.02311206764257724,-0.00012187208033047872,0.001108775956742286,4.0887032143127004e-07,2.1433304780905724e-14,-4.085979102093891e-33,-2.555126634986679e-31,-1.375381678451739e-14,2.1433304780905724e-14,-1.375381678451739e-14,0.0011087759567637195,4.0887030767745323e-07
-972.5,-0.023122001392338443,-0.00012194462823156109,-4.945325402769809e-13,-3.806215166373921e-32,-3.0539085942159524e-32,1.7151642719048368e-14,-4.945325402769809e-13,1.7151642719048368e-14,-0.023122001392832974,-0.00012194462821440944,0.0011092252720776878,4.6374560389527385e-07,2.146388607333974e-14,-4.2536734334703335e-33,3.8318302173528446e-32,-9.603281049135518e-15,2.146388607333974e-14,-9.603281049135518e-15,0.0011092252720991517,4.637455942919928e-07
-972.0,-0.023131954921717216,-0.00012203706707235133,-4.952612774155429e-13,-3.817045622430193e-32,7.270308502864041e-32,2.500497128090827e-14,-4.952612774155429e-13,2.500497128090827e-14,-0.023131954922212476,-0.00012203706704734636,0.0011096988888501234,4.92762660723252e-07,2.149630135131778e-14,-4.1982114658968415e-33,3.599116250312646e-32,-3.779240759565024e-15,2.149630135131778e-14,-3.779240759565024e-15,0.0011096988888716196,4.927626569440113e-07
-971.5,-0.023141934242618525,-0.0001221439799185195,-4.95993952931235e-13,-3.8591888572154695e-32,1.6102315079032802e-32,2.971569001212883e-14,-4.95993952931235e-13,2.971569001212883e-14,-0.02314193424311452,-0.00012214397988880382,0.0011101950665443117,4.898564357356996e-07,2.1530509327584952e-14,-4.149268771185101e-33,9.404146436607767e-32,3.148341536929634e-15,2.1530509327584952e-14,3.148341536929634e-15,0.0011101950665658423,4.898564388840411e-07
-971.0,-0.023151941160037964,-0.00012226064056914017,-4.967305418902218e-13,-3.8904452568957933e-32,-3.4542555036156156e-32,3.2067890945081344e-14,-4.967305418902218e-13,3.2067890945081344e-14,-0.023151941160534695,-0.0001222606405370723,0.0011107092154123924,4.520940349255322e-07,2.1566191216164632e-14,-4.220402993681044e-33,3.018126356593193e-31,1.0408664318360088e-14,2.1566191216164632e-14,1.0408664318360088e-14,0.0011107092154339587,4.520940453341965e-07
-970.5,-0.02316197391999202,-0.00012238391906265605,-4.974704024172483e-13,-3.9407963440255495e-32,3.7076154396596454e-32,3.3315793011203457e-14,-4.974704024172483e-13,3.3315793011203457e-14,-0.02316197392048949,-0.00012238391902934026,0.0011112344794153572,3.801912247154444e-07,2.1602788409825563e-14,-4.304224279685637e-33,-3.052651347148256e-31,1.7138339862011866e-14,2.1602788409825563e-14,1.7138339862011866e-14,0.00111123447943696,3.8019124185378424e-07
-970.0,-0.023172028377720116,-0.00012251285615393417,-4.982125337574913e-13,-4.022546307479999e-32,4.0665471515352056e-32,3.493230610875537e-14,-4.982125337574913e-13,3.493230610875537e-14,-0.02317202837821833,-0.00012251285611900186,0.0011117626152527588,2.7856057463742246e-07,2.1639590267265315e-14,-4.731708504966689e-33,-2.0659342661364995e-31,2.250870203521895e-14,2.1639590267265315e-14,2.250870203521895e-14,0.0011117626152743984,2.785605971461245e-07
-969.5,-0.023182099514684217,-0.00012264881796725073,-4.989559071373468e-13,-4.073498703958083e-32,7.109300759513267e-33,3.831860301135552e-14,-4.989559071373468e-13,3.831860301135552e-14,-0.02318209951518317,-0.00012264881792893213,0.001112285056861975,1.5489228722125482e-07,2.167585792146607e-14,-5.376774665714889e-33,-4.9556488585016845e-33,2.584931291748039e-14,2.167585792146607e-14,2.584931291748039e-14,0.0011122850568836508,1.5489231307056772e-07
-969.0,-0.023192183084837444,-0.0001227952021190335,-4.996998076509405e-13,-4.067381424083e-32,-2.652852942596754e-33,4.4522709228297716e-14,-4.996998076509405e-13,4.4522709228297716e-14,-0.023192183085337145,-0.0001227952020745108,0.0011127940280630402,1.9333123002789228e-08,2.1710958226871986e-14,-6.047007916011369e-33,-7.76146686100145e-32,2.6745290867359437e-14,2.1710958226871986e-14,2.6745290867359437e-14,0.0011127940280847512,1.9333149748080096e-08
-968.5,-0.023202277150298715,-0.0001229567309777059,-5.004441214374751e-13,-4.141820019053856e-32,6.528779251956289e-32,5.4013203357377756e-14,-5.004441214374751e-13,5.4013203357377756e-14,-0.023202277150799158,-0.0001229567309236927,0.001113283555408903,-1.1662128383837806e-07,2.174447681038549e-14,-6.380155277791473e-33,-2.7600887219002357e-32,2.5091276467519836e-14,2.174447681038549e-14,2.5091276467519836e-14,0.0011132835554306475,-1.166212587471016e-07
-968.0,-0.023212383277791893,-0.00012313842761719,-5.011895117384631e-13,-4.230229770052798e-32,-2.6673667506576565e-32,6.654428740522488e-14,-5.011895117384631e-13,6.654428740522488e-14,-0.023212383278293083,-0.0001231384275506457,0.0011137502421655762,-2.4137354604565793e-07,2.177628372670018e-14,-6.208620973125132e-33,4.789310141064848e-32,2.1093671065533045e-14,2.177628372670018e-14,2.1093671065533045e-14,0.0011137502421873524,-2.4137352495198686e-07
-967.5,-0.023222507206792156,-0.0001233444173696207,-5.019374488988071e-13,-4.1519332637274836e-32,-7.116542256104163e-32,8.113298549167466e-14,-5.019374488988071e-13,8.113298549167466e-14,-0.023222507207294095,-0.0001233444172884877,0.001114193695903086,-3.4445315463750743e-07,2.1806538823940448e-14,-6.562943784180497e-33,-1.1477987800723943e-31,1.5224063446841716e-14,2.1806538823940448e-14,1.5224063446841716e-14,0.0011141936959248925,-3.44453139413444e-07
-967.0,-0.023232658863374615,-0.00012357672709075763,-5.026900890993462e-13,-3.9565320609805374e-32,4.121767414900677e-32,9.615145341993103e-14,-5.026900890993462e-13,9.615145341993103e-14,-0.023232658863877306,-0.00012357672699460617,0.001114616551810088,-4.175813483383445e-07,2.1835641457029466e-14,-6.94559356406243e-33,2.240303341069453e-32,8.137278640131044e-15,2.1835641457029466e-14,8.137278640131044e-15,0.0011146165518319236,-4.175813402010658e-07
-966.5,-0.023242851675523566,-0.0001238342616734934,-5.034500269577789e-13,-4.0180495797262824e-32,-1.1172550718983682e-32,1.0952029515102777e-13,-5.034500269577789e-13,1.0952029515102777e-13,-0.023242851676027017,-0.00012383426156397308,0.0011150240915375987,-4.5545833092964106e-07,2.186414344371529e-14,-6.911256640566435e-33,4.292186022331703e-31,5.733882221900133e-16,2.186414344371529e-14,5.733882221900133e-16,0.001115024091559463,-4.5545833035625285e-07
-966.0,-0.02325310123573821,-0.00012411212166109006,-5.042199684186702e-13,-4.129218063015393e-32,4.713135759904444e-33,1.1897500310866417e-13,-5.042199684186702e-13,1.1897500310866417e-13,-0.02325310123624243,-0.00012411212154211506,0.0011154235149535186,-4.562002266882267e-07,2.1892650170701026e-14,-6.918334433112057e-33,-5.016175444049931e-31,-6.736837508973445e-15,2.1892650170701026e-14,-6.736837508973445e-15,0.0011154235149754112,-4.5620023342506423e-07
-965.5,-0.023263423442347397,-0.0001244013888079161,-5.05002376533088e-13,-4.2308205322144845e-32,-2.319281876228885e-32,1.223692284406436e-13,-5.05002376533088e-13,1.223692284406436e-13,-0.0232634234428524,-0.00012440138868554686,0.0011158229720855746,-4.213982015289488e-07,2.1921732030882248e-14,-6.981607776937723e-33,-1.8517092265624183e-31,-1.3148074581212226e-14,2.1921732030882248e-14,-1.3148074581212226e-14,0.0011158229721074963,-4.213982146770234e-07
-965.0,-0.023273832323334923,-0.00012468945246364195,-5.057991361407614e-13,-4.339268686667488e-32,8.46022505970425e-33,1.179759553091868e-13,-5.057991361407614e-13,1.179759553091868e-13,-0.023273832323840723,-0.00012468945234566598,0.00111623049554858,-3.5581615904394567e-07,2.1951860030875202e-14,-7.205255714644946e-33,-6.533302876209666e-31,-1.8150805249858998e-14,2.1951860030875202e-14,-1.8150805249858998e-14,0.0011162304955705318,-3.558161771947509e-07
-964.5,-0.023284337798455026,-0.00012496088468783896,-5.066112720785105e-13,-4.2958785782987384e-32,-8.095993188621736e-33,1.0474987018296195e-13,-5.066112720785105e-13,1.0474987018296195e-13,-0.02328433779896164,-0.0001249608845830891,0.0011166529838326025,-2.667805246440091e-07,2.1983369718080295e-14,-7.747255734419263e-33,-4.7455530127283695e-32,-2.1396654669049293e-14,2.1983369718080295e-14,-2.1396654669049293e-14,0.0011166529838545858,-2.6678054604066375e-07
-964.0,-0.023294943658078653,-0.00012519880329060068,-5.07438745643921e-13,-4.220682747841241e-32,4.1769876782661477e-32,8.252021262882665e-14,-5.07438745643921e-13,8.252021262882665e-14,-0.02329494365858609,-0.00012519880320808048,0.0011170953723212901,-1.6334233980360487e-07,2.201644963235307e-14,-8.057513418810324e-33,-9.549222887458569e-32,-2.2705296734277767e-14,2.201644963235307e-14,-2.2705296734277767e-14,0.0011170953723433066,-1.633423625089016e-07
-963.5,-0.0233056460268797,-0.00012538659719177683,-5.082803466958843e-13,-4.1496506352907386e-32,-3.6238605982381336e-32,5.209194340647744e-14,-5.082803466958843e-13,5.209194340647744e-14,-0.02330564602738798,-0.0001253865971396849,0.001117560094878042,-5.5307677943559896e-08,2.2051145660292134e-14,-8.154790936595108e-33,9.948891869517808e-33,-2.2061556864965968e-14,2.2051145660292134e-14,-2.2061556864965968e-14,0.001117560094900093,-5.530770000511676e-08
-963.0,-0.023316432539723365,-0.00012550983483949375,-5.091336916615468e-13,-4.115193805217532e-32,-1.6556526397117089e-32,1.524275882982088e-14,-5.091336916615468e-13,1.524275882982088e-14,-0.0233164325402325,-0.00012550983482425098,0.0011180468912845493,4.776256418018501e-08,2.2087371598286695e-14,-8.651795139105825e-33,-1.3663625546251908e-31,-1.9609393022953394e-14,2.2087371598286695e-14,-1.9609393022953394e-14,0.0011180468913066367,4.776254457079199e-08
-962.5,-0.023327282387979497,-0.00012555814066802194,-5.09995328842879e-13,-4.077589996526785e-32,6.098572724698846e-33,-2.538643096031915e-14,-5.09995328842879e-13,-2.538643096031915e-14,-0.023327282388489492,-0.00012555814069340837,0.0011185529643977783,1.3748635878971065e-07,2.2124919081570467e-14,-9.080024383302473e-33,-1.0788289176479541e-32,-1.5644295847356983e-14,2.2124919081570467e-14,-1.5644295847356983e-14,0.0011185529644199032,1.374863431454148e-07
-962.0,-0.023338167301631234,-0.00012552681240655082,-5.108609427652392e-13,-4.055107602969977e-32,5.388875243911927e-32,-6.649988518670247e-14,-5.108609427652392e-13,-6.649988518670247e-14,-0.023338167302142096,-0.00012552681247305071,0.0011190734435069475,2.0744016675927623e-07,2.216346565667435e-14,-9.299525026476717e-33,-9.358478785766458e-33,-1.0599980717099733e-14,2.216346565667435e-14,-1.0599980717099733e-14,0.001119073443529111,2.0744015615929552e-07
